"","RIN","offserv","latitude","longitude","Geolocation","officer_injury","subject_injury","subject_death","officer_used_weapon","officer_used_firearm","date","day","dayofweek","mon","yr","male","race","contact","command","org"
"1713",152549,7,3115218,10041585,"5803 NUCKOLS CROSSING RD",1,1,0,1,1,2014-10-10,10,"Fri","Oct",2014,1,3,1,9,1
"1714",177474,11,3137107,10134105,"1505 W WELLS BRANCH PKWY",1,0,0,0,0,2016-12-23,23,"Fri","Dec",2016,0,2,1,8,1
"1715",158043,5,3124788,10051042,"3001 MONTOPOLIS DR",0,1,0,0,0,2015-03-27,27,"Fri","Mar",2015,1,3,5,11,1
"1716",175563,1,3115109,10043939,"4802 E STASSNEY LN",0,1,0,0,0,2016-08-31,31,"Wed","Aug",2016,1,3,1,9,1
"1717",175588,1,3115109,10043939,"4802 E STASSNEY LN",0,1,0,0,0,2016-08-31,31,"Wed","Aug",2016,1,3,1,9,1
"1718",175926,10,3115109,10043939,"4802 E STASSNEY LN",0,0,0,1,0,2016-08-31,31,"Wed","Aug",2016,1,3,1,9,1
"1719",156084,5,3138860,10087520,"7112 ED BLUESTEIN BLVD SB",1,1,0,0,0,2015-02-10,10,"Tue","Feb",2015,1,2,6,6,1
"1720",156122,3,3138860,10087520,"7112 ED BLUESTEIN BLVD SB",1,1,0,0,0,2015-02-10,10,"Tue","Feb",2015,1,2,6,6,1
"1721",147819,3,3128202,10099439,"8300 N IH 35 SVRD SB",0,1,0,0,0,2014-05-28,28,"Wed","May",2014,0,2,1,8,1
"1722",142068,3,3131149,10086648,"5800 WELLINGTON DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,1,12,1
"1723",142369,2,3108051,10046007,"5510 S IH 35 SVRD SB",0,1,0,0,0,2014-01-11,11,"Sat","Jan",2014,1,3,4,7,1
"1724",145611,9,3119498,10068691,"1600 E 5TH ST",0,1,0,1,0,2014-03-31,31,"Mon","Mar",2014,1,3,2,10,1
"1725",143428,8,3115043,10070649,"218 E 6TH ST",1,1,0,0,0,NA,NA,NA,NA,NA,1,3,5,10,1
"1726",142343,1,3095346,10054218,"2616 EKTOM DR",0,1,0,0,0,2014-01-13,13,"Mon","Jan",2014,1,3,1,7,1
"1727",145892,1,3131157,10089625,"1714 PATTON LN",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,12,1
"1728",159372,1,3133350,10046520,"3404 S US 183 HWY SB",0,1,0,1,3,2015-04-27,27,"Mon","Apr",2015,1,3,5,11,1
"1729",164843,0,3115501,10070307,"407 E 6TH ST",1,1,0,0,0,NA,NA,NA,NA,NA,1,3,5,10,0
"1730",169986,4,3121574,10071826,"1157 SALINA ST",1,1,0,0,0,2015-12-31,31,"Thu","Dec",2015,1,3,1,6,1
"1731",170006,4,3121574,10071826,"1157 SALINA ST",1,1,0,0,0,2015-12-31,31,"Thu","Dec",2015,1,3,1,6,1
"1732",174165,2,3117761,10089291,"5101 N LAMAR BLVD",0,0,0,0,0,2016-05-29,29,"Sun","May",2016,1,3,4,12,1
"1733",174166,2,3117761,10089291,"5101 N LAMAR BLVD",0,0,0,0,0,2016-05-29,29,"Sun","May",2016,1,3,4,12,1
"1734",142691,6,3115491,10070521,"400 BLOCK E 6TH ST",0,0,0,1,0,2014-01-18,18,"Sat","Jan",2014,1,1,5,10,1
"1735",142692,6,3115491,10070521,"400 BLOCK E 6TH ST",0,1,0,1,0,2014-01-18,18,"Sat","Jan",2014,1,1,5,10,1
"1736",155545,17,3115416,10070416,"E 6TH ST / TRINITY ST",0,1,0,1,0,NA,NA,NA,NA,NA,1,1,5,10,1
"1737",155620,7,3115416,10070416,"E 6TH ST / TRINITY ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,1,5,10,1
"1738",152399,2,3128247,10084459,"5201 BERKMAN DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,5,12,1
"1739",152362,4,3128247,10084459,"5201 BERKMAN DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,5,12,1
"1740",157424,2,3115155,10070604,"300 E 6TH ST",1,0,0,0,0,2015-03-14,14,"Sat","Mar",2015,1,2,5,10,1
"1741",165806,4,3115952,10070759,"500 E 7TH ST",0,1,0,1,1,NA,NA,NA,NA,NA,1,2,5,10,1
"1742",165807,2,3115952,10070759,"500 E 7TH ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,2,5,10,1
"1743",165901,5,3115952,10070759,"500 E 7TH ST",0,1,0,1,1,NA,NA,NA,NA,NA,1,2,5,10,1
"1744",165902,5,3115952,10070759,"500 E 7TH ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,2,5,10,1
"1745",165921,8,3115952,10070759,"500 E 7TH ST",0,1,0,1,1,NA,NA,NA,NA,NA,1,2,5,10,1
"1746",174917,4,3115843,10070697,"700K NECHES ST",0,1,0,1,2,2016-07-22,22,"Fri","Jul",2016,1,2,2,10,0
"1747",174526,1,3134231,10124160,"12900 N IH 35 SVRD SB",0,0,0,0,0,2016-06-21,21,"Tue","Jun",2016,1,2,1,8,1
"1748",174545,10,3134231,10124160,"12900 N IH 35 SVRD SB",0,1,0,0,0,2016-06-21,21,"Tue","Jun",2016,1,2,1,8,1
"1749",172472,3,3115556,10069646,"E 4TH ST / NECHES ST",0,0,0,1,0,2016-03-17,17,"Thu","Mar",2016,1,2,2,10,0
"1750",142693,6,3115491,10070521,"400 BLOCK E 6TH ST",0,1,0,1,0,2014-01-18,18,"Sat","Jan",2014,1,0,5,10,1
"1751",151200,4,3115491,10070521,"400 BLOCK E 6TH ST",0,0,0,0,0,2014-08-30,30,"Sat","Aug",2014,1,5,2,10,1
"1752",146093,3,3115916,10070553,"611 NECHES ST",0,1,0,0,0,2014-04-11,11,"Fri","Apr",2014,1,5,2,10,1
"1753",171425,3,3115672,10067140,"69 RAINEY ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,10,0
"1754",174837,1,3110586,10102099,"7117 WOOD HOLLOW DR",0,0,0,0,0,2016-07-15,15,"Fri","Jul",2016,1,5,1,5,1
"1755",174838,2,3110586,10102099,"7117 WOOD HOLLOW DR",0,0,0,0,0,2016-07-15,15,"Fri","Jul",2016,1,5,1,5,1
"1756",174926,14,3110586,10102099,"7117 WOOD HOLLOW DR",0,0,0,0,0,2016-07-15,15,"Fri","Jul",2016,1,5,1,5,1
"1757",145652,2,3119498,10068691,"1600 E 5TH ST",0,1,0,1,0,2014-03-31,31,"Mon","Mar",2014,1,3,4,10,1
"1758",157221,7,3102012,10043926,"308 W WILLIAM CANNON DR",0,0,0,0,0,NA,NA,NA,NA,NA,0,3,1,9,1
"1759",159373,4,3133350,10046520,"3404 S US 183 HWY SB",1,1,0,0,0,2015-04-27,27,"Mon","Apr",2015,1,3,1,11,1
"1760",160762,4,3126378,10097710,"500 E ANDERSON LN EB",0,0,0,0,0,2015-05-25,25,"Mon","May",2015,1,3,1,12,1
"1761",170944,3,3141933,10112339,"12041 DESSAU RD",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,8,1
"1762",152440,3,3115161,10055804,"1731 TIMBERWOOD DR",0,1,0,1,1,NA,NA,NA,NA,NA,0,2,1,11,1
"1763",157261,17,3115416,10070416,"E 6TH ST / TRINITY ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,5,10,1
"1764",148382,16,3114818,10070707,"200 BLOCK E 6TH ST",0,0,0,1,1,NA,NA,NA,NA,NA,1,5,1,10,1
"1765",160401,7,3129997,10096983,"1030 NORWOOD PARK BLVD",0,0,0,0,0,2015-05-16,16,"Sat","May",2015,1,5,5,12,1
"1766",146646,0,3129938,10094930,"7607 BLESSING AVE",0,0,0,0,0,2014-04-10,10,"Thu","Apr",2014,1,3,1,12,1
"1767",149161,1,3123994,10107755,"9403 HUNTERS TRCE",0,1,0,0,0,2014-06-26,26,"Thu","Jun",2014,0,3,1,8,1
"1768",157523,3,3118785,10055613,"2608 COLLINS CREEK DR",0,1,0,1,1,2015-03-16,16,"Mon","Mar",2015,1,3,1,11,1
"1769",161048,3,3115952,10070759,"500 E 7TH ST",0,0,0,0,0,2015-05-29,29,"Fri","May",2015,0,3,1,10,1
"1770",161049,8,3115952,10070759,"500 E 7TH ST",0,0,0,0,0,2015-05-29,29,"Fri","May",2015,0,3,1,10,4
"1771",161081,1,3115952,10070759,"500 E 7TH ST",0,0,0,0,0,2015-05-29,29,"Fri","May",2015,0,3,1,10,1
"1772",161082,8,3115952,10070759,"500 E 7TH ST",1,0,0,0,0,2015-05-29,29,"Fri","May",2015,0,3,1,10,1
"1773",161141,2,3115952,10070759,"500 E 7TH ST",0,0,0,0,0,2015-05-29,29,"Fri","May",2015,0,3,1,10,1
"1774",176369,8,3118384,10061627,"1300 BLOCK PARKER LN",1,1,0,1,2,2016-10-12,12,"Wed","Oct",2016,1,3,1,11,1
"1775",174125,3,3129642,10108927,"10205 N LAMAR BLVD",0,0,0,0,0,2016-05-21,21,"Sat","May",2016,1,3,1,8,1
"1776",169608,14,3124312,10091213,"803 TIRADO ST",0,0,0,0,0,2015-12-18,18,"Fri","Dec",2015,0,2,1,12,1
"1777",170349,2,3114430,10077498,"2300 GUADALUPE ST",1,1,0,0,0,2016-01-13,13,"Wed","Jan",2016,1,2,5,5,1
"1778",157414,6,3115155,10070604,"300 BLOCK E 6TH ST",1,1,0,1,2,2015-03-14,14,"Sat","Mar",2015,1,5,1,10,0
"1779",158163,8,3115155,10070604,"300 BLOCK E 6TH ST",0,1,0,1,2,2015-03-14,14,"Sat","Mar",2015,1,5,1,10,1
"1780",169878,1,3123925,10059981,"1300 CROSSING PL",0,0,0,0,0,NA,NA,NA,NA,NA,0,5,1,11,1
"1781",174672,2,3115600,10070275,"417 E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,5,10,0
"1782",174674,6,3115600,10070275,"417 E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,5,10,0
"1783",174689,4,3115600,10070275,"417 E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,5,10,0
"1784",175171,3,3115600,10070275,"417 E 6TH ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,5,10,1
"1785",146822,1,3129296,10110164,"838 N MEADOWS DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,8,1
"1786",153709,17,3115731,10070453,"422 E 6TH ST",1,1,0,0,0,2014-11-21,21,"Fri","Nov",2014,1,3,5,10,1
"1787",153684,2,3115731,10070453,"422 E 6TH ST",0,1,0,1,2,2014-11-21,21,"Fri","Nov",2014,1,3,2,10,1
"1788",153803,2,3115731,10070453,"422 E 6TH ST",1,1,0,0,0,2014-11-21,21,"Fri","Nov",2014,1,3,2,10,1
"1789",153739,4,3115731,10070453,"422 E 6TH ST",0,1,0,1,0,2014-11-21,21,"Fri","Nov",2014,1,3,5,10,1
"1790",153737,3,3115731,10070453,"422 E 6TH ST",0,0,0,0,0,2014-11-21,21,"Fri","Nov",2014,1,3,2,10,1
"1791",164201,3,3121319,10080196,"3701 N IH 35 SVRD NB",0,0,0,0,0,2015-07-25,25,"Sat","Jul",2015,1,3,1,6,1
"1792",164568,2,3115535,10070296,"409 E 6TH ST",0,1,0,1,2,2015-08-10,10,"Mon","Aug",2015,0,3,5,10,1
"1793",174976,9,3127085,10057797,"6011 CARNATION TER",0,1,0,0,0,2016-07-28,28,"Thu","Jul",2016,1,3,1,11,1
"1794",176186,2,3115565,10070504,"406 E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,5,10,0
"1795",176187,4,3115565,10070504,"406 E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,5,10,0
"1796",176370,9,3118384,10061627,"1300 BLOCK PARKER LN",0,1,0,0,0,2016-10-12,12,"Wed","Oct",2016,1,3,1,11,1
"1797",154992,17,3115469,10070315,"403 E 6TH ST",0,0,0,0,0,2015-01-17,17,"Sat","Jan",2015,1,5,5,10,1
"1798",164569,2,3115535,10070296,"409 E 6TH ST",0,1,0,1,2,2015-08-10,10,"Mon","Aug",2015,0,5,5,10,1
"1799",174946,6,3115687,10070154,"500 BLOCK NECHES ST",0,0,0,1,0,2016-07-22,22,"Fri","Jul",2016,1,5,1,10,2
"1800",157408,5,3115181,10070609,"302 E 6TH ST",0,0,0,1,1,2015-03-14,14,"Sat","Mar",2015,1,0,5,10,1
"1801",157426,5,3115181,10070609,"302 E 6TH ST",0,0,0,1,1,2015-03-14,14,"Sat","Mar",2015,1,0,5,10,1
"1802",143030,5,3106059,10055318,"601 W BEN WHITE BLVD EB",0,1,0,1,1,2014-01-30,30,"Thu","Jan",2014,1,3,1,7,1
"1803",154666,2,3102872,10043682,"206 W WILLIAM CANNON DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,9,1
"1804",154667,2,3102872,10043682,"206 W WILLIAM CANNON DR",0,1,0,1,2,NA,NA,NA,NA,NA,1,3,1,9,1
"1805",163546,4,3120215,10105400,"8509 PUTNAM DR",0,1,0,0,0,2015-07-15,15,"Wed","Jul",2015,1,3,1,12,1
"1806",164001,5,3119197,10061699,"1910 E RIVERSIDE DR",0,0,0,1,0,2015-07-27,27,"Mon","Jul",2015,0,3,1,11,1
"1807",167764,3,3129231,10075475,"1400 E M FRANKLIN AVE",0,1,0,1,1,2015-10-24,24,"Sat","Oct",2015,1,3,4,6,1
"1808",175573,3,3116058,10070335,"522 E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,10,0
"1809",176792,3,3120400,10108178,"8950 RESEARCH BLVD NB",0,0,0,0,0,2016-11-12,12,"Sat","Nov",2016,1,3,1,12,1
"1810",152360,3,3114108,10056331,"2800 S IH 35 SB",0,0,0,0,0,2014-09-30,30,"Tue","Sep",2014,1,2,4,7,2
"1811",175510,14,3115650,10070260,"421 E 6TH ST",0,0,0,0,0,2016-08-28,28,"Sun","Aug",2016,1,2,5,10,0
"1812",151223,12,3110785,10047817,"1700 TERI RD",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,9,1
"1813",163609,4,3114371,10077024,"2200 GUADALUPE ST",0,1,0,1,1,2015-07-19,19,"Sun","Jul",2015,1,5,1,5,1
"1814",174371,3,3116164,10048033,"4509 E ST ELMO RD",0,0,0,0,0,2016-06-14,14,"Tue","Jun",2016,0,5,1,9,1
"1815",174525,1,3116164,10048033,"4509 E ST ELMO RD",0,0,0,0,0,2016-06-14,14,"Tue","Jun",2016,0,5,1,9,1
"1816",175003,4,3115154,10070604,"300 E 6TH ST",0,1,0,1,0,2016-07-31,31,"Sun","Jul",2016,1,5,5,10,0
"1817",175024,4,3115154,10070604,"300 E 6TH ST",0,1,0,1,0,2016-07-31,31,"Sun","Jul",2016,1,5,5,10,0
"1818",151455,1,3129738,10107910,"605 MASTERSON PASS",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,8,1
"1819",144748,4,3115292,10070580,"314 E 6TH ST",1,0,0,0,0,2014-03-14,14,"Fri","Mar",2014,1,3,5,10,1
"1820",159043,11,3118615,10050788,"4700 BURLESON RD",0,0,0,0,0,2015-04-19,19,"Sun","Apr",2015,0,3,1,9,1
"1821",159242,2,3123698,10058703,"1500 FARO DR",0,0,0,0,0,2015-04-23,23,"Thu","Apr",2015,1,3,1,11,1
"1822",163529,3,3119198,10076295,"N IH 35 SVRD NB / MANOR RD",0,0,0,0,0,2015-07-17,17,"Fri","Jul",2015,1,3,1,6,1
"1823",176616,2,3115177,10045568,"BAYSIDE DR / CEDARGROVE DR",0,0,0,0,0,NA,NA,NA,NA,NA,0,3,1,9,1
"1824",176817,0,3120400,10108178,"8950 RESEARCH BLVD NB",0,0,0,0,0,2016-11-12,12,"Sat","Nov",2016,1,3,1,12,1
"1825",172224,14,3115491,10070521,"400 E 6TH ST",0,0,0,1,0,NA,NA,NA,NA,NA,1,3,5,10,0
"1826",172482,8,3115534,10070296,"409 E 6TH ST",0,1,0,1,0,2016-03-17,17,"Thu","Mar",2016,0,3,5,10,0
"1827",153121,8,3115491,10070521,"400 E 6TH ST",0,0,0,0,0,2014-10-31,31,"Fri","Oct",2014,1,1,2,10,1
"1828",153100,6,3115491,10070521,"400 E 6TH ST",0,0,0,0,0,2014-10-31,31,"Fri","Oct",2014,1,1,2,10,1
"1829",153293,2,3114957,10070462,"219 E 6TH ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,2,1,10,0
"1830",153344,5,3114957,10070462,"219 E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,1,10,1
"1831",155323,1,3098611,10031997,"ALICE MAE LN / TAFT LN",0,1,0,0,0,2015-01-16,16,"Fri","Jan",2015,1,2,1,9,1
"1832",156083,3,3138860,10087520,"7112 ED BLUESTEIN BLVD SB",0,1,0,1,2,2015-02-10,10,"Tue","Feb",2015,1,2,6,6,1
"1833",156972,3,3128679,10099279,"8221 N IH 35 SVRD NB",1,1,0,0,0,2015-02-28,28,"Sat","Feb",2015,1,2,1,8,1
"1834",168026,4,3115646,10070479,"414 E 6TH ST",1,0,0,0,0,NA,NA,NA,NA,NA,1,2,2,10,1
"1835",174918,5,3115843,10070697,"700K NECHES ST",0,1,0,0,0,2016-07-22,22,"Fri","Jul",2016,1,2,2,10,0
"1836",150582,7,3115491,10070521,"400 BLOCK E 6TH ST",0,0,0,0,0,2014-08-16,16,"Sat","Aug",2014,1,5,5,10,1
"1837",156125,2,3134733,10078139,"4604 BUNDYHILL DR",0,0,0,0,0,2015-02-12,12,"Thu","Feb",2015,1,5,4,6,1
"1838",157123,0,3134733,10078139,"4604 BUNDYHILL DR",0,0,0,0,0,2015-02-12,12,"Thu","Feb",2015,1,5,1,6,1
"1839",167404,2,3115314,10070574,"316 E 6TH ST",0,0,0,1,0,2015-10-15,15,"Thu","Oct",2015,1,5,5,10,1
"1840",177467,15,3104773,10138700,"8601 ANDERSON MILL RD",0,0,0,0,0,2016-12-26,26,"Mon","Dec",2016,0,5,1,3,1
"1841",177468,9,3104773,10138700,"8601 ANDERSON MILL RD",0,0,0,0,0,2016-12-26,26,"Mon","Dec",2016,0,5,1,3,1
"1842",166995,3,3115181,10070609,"302 E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,0,5,10,1
"1843",167522,3,3115542,10070511,"404 E 6TH ST",0,0,0,0,0,2015-10-18,18,"Sun","Oct",2015,1,0,5,10,1
"1844",167663,3,3115542,10070511,"404 E 6TH ST",0,0,0,0,1,2015-10-18,18,"Sun","Oct",2015,1,0,5,10,1
"1845",146821,1,3129296,10110164,"838 N MEADOWS DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,8,1
"1846",176371,14,3118384,10061627,"1300 BLOCK PARKER LN",0,1,0,0,0,2016-10-12,12,"Wed","Oct",2016,1,3,1,11,1
"1847",174608,2,3133829,10084623,"5800 SWEENEY CIR",0,0,0,0,0,2016-06-15,15,"Wed","Jun",2016,0,2,1,12,1
"1848",174444,1,3133829,10084623,"5800 SWEENEY CIR",0,1,0,1,1,2016-06-15,15,"Wed","Jun",2016,0,2,1,12,1
"1849",153200,7,3100785,10133410,"13145 N US 183 HWY SVRD NB",0,1,0,0,0,NA,NA,NA,NA,NA,0,5,1,3,1
"1850",142432,6,3115837,10070204,"505 E 6TH ST",0,1,0,1,0,2014-01-14,14,"Tue","Jan",2014,1,5,2,10,1
"1851",146101,3,3115586,10070279,"415 E 6TH ST",0,1,0,1,5,2014-04-13,13,"Sun","Apr",2014,1,5,1,10,1
"1852",173469,18,3117441,10072197,"E 12TH ST / N IH 35 SVRD SB",0,0,0,0,0,2016-04-16,16,"Sat","Apr",2016,1,5,1,10,1
"1853",176694,5,3121660,10069172,"2010 E 8TH ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,1,6,1
"1854",174492,6,3115534,10070296,"409 E 6TH ST",1,0,0,0,0,2016-06-18,18,"Sat","Jun",2016,1,5,2,10,0
"1855",174493,6,3115534,10070296,"409 E 6TH ST",0,0,0,0,0,2016-06-18,18,"Sat","Jun",2016,1,5,5,10,0
"1856",174494,2,3115534,10070296,"409 E 6TH ST",0,0,0,0,0,2016-06-18,18,"Sat","Jun",2016,1,5,5,10,0
"1857",176191,0,3117210,10055308,"2602 DOUGLAS ST",0,0,0,0,0,2016-09-10,10,"Sat","Sep",2016,1,0,1,11,1
"1858",150168,0,3129896,10096032,"1044 NORWOOD PARK BLVD",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,12,0
"1859",163581,10,3119198,10076295,"N IH 35 SVRD NB / MANOR RD",0,0,0,0,0,2015-07-17,17,"Fri","Jul",2015,1,3,1,6,1
"1860",174441,2,3115339,10070350,"325 E 6TH ST",0,0,0,0,0,2016-06-18,18,"Sat","Jun",2016,0,3,5,10,0
"1861",157285,3,3117764,10056344,"2336 DOUGLAS ST",0,0,0,0,0,2015-03-10,10,"Tue","Mar",2015,1,2,1,11,1
"1862",151199,7,3115491,10070521,"400 BLOCK E 6TH ST",0,1,0,0,0,2014-08-30,30,"Sat","Aug",2014,1,5,5,10,1
"1863",151201,7,3115491,10070521,"400 BLOCK E 6TH ST",0,0,0,0,0,2014-08-30,30,"Sat","Aug",2014,1,5,5,10,1
"1864",152909,6,3080312,10027675,"12136 TUMBLING CREEK TRL",0,0,0,1,2,2014-10-26,26,"Sun","Oct",2014,1,5,1,9,1
"1865",158281,2,3125025,10085996,"1127 E 52ND ST",0,1,0,0,1,2015-03-29,29,"Sun","Mar",2015,1,5,1,12,1
"1866",167173,3,3115491,10070521,"400 BLOCK E 6TH ST",0,1,0,1,0,NA,NA,NA,NA,NA,1,5,2,10,1
"1867",174673,2,3115600,10070275,"417 E 6TH ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,5,10,0
"1868",165501,1,3115181,10070609,"302 E 6TH ST",0,1,0,0,0,2015-08-30,30,"Sun","Aug",2015,1,0,2,10,1
"1869",163985,3,3119197,10061699,"1910 E RIVERSIDE DR",0,0,0,1,0,2015-07-27,27,"Mon","Jul",2015,0,3,1,11,1
"1870",171104,3,3115491,10070521,"400 BLOCK E 6TH ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,2,10,0
"1871",176222,1,3119570,10106960,"8612 FIRESIDE DR",0,1,0,1,1,2016-09-24,24,"Sat","Sep",2016,1,3,1,12,1
"1872",174655,2,3115521,10070515,"402 E 6TH ST",0,0,0,1,1,2016-06-29,29,"Wed","Jun",2016,0,3,1,10,0
"1873",146320,11,3127840,10124818,"W PARMER LN / LAMPLIGHT VILLAGE AVE",0,0,0,0,0,2014-04-20,20,"Sun","Apr",2014,1,2,1,3,1
"1874",154043,6,3115622,10058178,"1600 E OLTORF ST",0,1,0,1,1,2014-12-10,10,"Wed","Dec",2014,1,2,4,11,4
"1875",162261,14,3131001,10104173,"9401 N IH 35 NB",0,1,0,1,0,2015-06-24,24,"Wed","Jun",2015,1,2,1,8,1
"1876",163521,4,3105655,10042376,"801 E WILLIAM CANNON DR",0,1,0,0,0,2015-07-15,15,"Wed","Jul",2015,1,2,1,9,1
"1877",166681,2,3115784,10070219,"501 E 6TH ST",0,0,0,0,0,2015-09-24,24,"Thu","Sep",2015,1,5,5,10,1
"1878",150167,0,3099711,10056294,"2025 W BEN WHITE BLVD EB",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,7,0
"1879",150199,3,3099711,10056294,"2025 W BEN WHITE BLVD EB",1,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,7,1
"1880",176361,2,3120958,10059176,"2508 E RIVERSIDE DR",0,0,0,0,1,2016-10-16,16,"Sun","Oct",2016,1,3,2,11,0
"1881",176411,6,3120958,10059176,"2508 E RIVERSIDE DR",0,1,0,0,0,2016-10-16,16,"Sun","Oct",2016,1,3,5,11,1
"1882",152460,1,3144918,10082027,"6512 MOONGLOW DR",0,1,0,0,0,NA,NA,NA,NA,NA,0,2,1,6,1
"1883",176167,6,3113951,10070539,"120 W 5TH ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,2,1,10,1
"1884",142394,6,3115837,10070204,"505 E 6TH ST",0,0,0,1,1,2014-01-14,14,"Tue","Jan",2014,1,5,2,10,1
"1885",170013,4,3101986,10061955,"2809 SKYWAY CIR",0,1,0,1,4,NA,NA,NA,NA,NA,1,5,1,7,1
"1886",170149,3,3115491,10070521,"400 BLOCK E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,2,10,0
"1887",171087,8,3115291,10070580,"314 E 6TH ST",0,0,0,1,0,NA,NA,NA,NA,NA,1,0,5,10,0
"1888",146559,15,3132869,10102388,"1201 E RUNDBERG LN",0,0,0,0,0,2014-04-28,28,"Mon","Apr",2014,1,3,1,8,1
"1889",152581,12,3115218,10041585,"5803 NUCKOLS CROSSING RD",0,0,0,0,0,2014-10-10,10,"Fri","Oct",2014,1,3,5,9,1
"1890",159301,7,3123535,10066684,"2605 E 4TH ST",0,1,0,0,0,2015-04-23,23,"Thu","Apr",2015,1,3,6,6,0
"1891",163661,8,3100423,10033116,"9300 S IH 35 SVRD SB",0,0,0,0,0,2015-07-17,17,"Fri","Jul",2015,1,3,1,9,1
"1892",163782,17,3113907,10059041,"1100 E OLTORF ST",0,1,0,1,1,2015-07-22,22,"Wed","Jul",2015,1,3,6,11,0
"1893",174026,6,3115770,10072128,"309 E 11TH ST",1,0,0,1,1,2016-05-16,16,"Mon","May",2016,1,3,1,10,0
"1894",153281,8,3129293,10058727,"6324 CIRCULO DE AMISTAD",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,6,11,5
"1895",155621,7,3126220,10056688,"1881 GROVE BLVD",0,0,0,0,0,NA,NA,NA,NA,NA,0,2,1,11,1
"1896",166623,8,3129818,10111219,"900 BLOCK WAGON TRL",0,1,0,1,1,2015-09-23,23,"Wed","Sep",2015,1,2,4,8,5
"1897",176889,1,3116330,10085201,"4110 GUADALUPE ST",0,0,0,0,0,2016-11-16,16,"Wed","Nov",2016,1,2,1,5,1
"1898",143849,19,3111212,10078264,"1302 W 24TH ST",0,0,0,0,0,2014-02-17,17,"Mon","Feb",2014,0,5,6,5,5
"1899",152104,8,3129997,10096983,"1030 NORWOOD PARK BLVD",0,1,0,0,0,2014-09-22,22,"Mon","Sep",2014,1,5,1,12,1
"1900",165390,8,3095023,10035975,"815 W SLAUGHTER LN",0,0,0,0,0,2015-08-27,27,"Thu","Aug",2015,1,5,1,9,1
"1901",176560,5,3097768,10143910,"NORTH LAKE CREEK PKWY / N FM 620 RD NB",0,0,0,0,0,2016-10-29,29,"Sat","Oct",2016,0,5,5,3,1
"1902",147159,3,3130715,10086807,"5802 BELMOOR DR",0,0,0,1,0,2014-05-13,13,"Tue","May",2014,1,2,1,12,1
"1903",142990,1,3128036,10099044,"8200 N IH 35 SVRD SB",0,0,0,0,0,2014-01-29,29,"Wed","Jan",2014,0,2,1,8,1
"1904",165984,24,3139036,10088006,"7112 ED BLUESTEIN BLVD SVRD SB",1,1,0,0,0,NA,NA,NA,NA,NA,1,2,1,6,1
"1905",166144,1,3139036,10088006,"7112 ED BLUESTEIN BLVD SVRD SB",0,1,0,0,0,NA,NA,NA,NA,NA,1,2,1,6,1
"1906",163523,5,3120215,10105400,"8509 PUTNAM DR",0,0,0,0,1,2015-07-15,15,"Wed","Jul",2015,1,3,1,12,1
"1907",163965,24,3121319,10080196,"3701 N IH 35 SVRD NB",0,0,0,0,0,2015-07-25,25,"Sat","Jul",2015,1,3,1,6,1
"1908",153346,9,3110518,10052730,"710 E BEN WHITE BLVD EB",1,1,0,0,0,NA,NA,NA,NA,NA,0,2,5,7,0
"1909",149226,11,3121468,10058152,"4500 E RIVERSIDE DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,11,1
